Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Units in structure,Rent,Household income
T18C_est92,2016,10,13,2012thru2016,050,05000US51036,Charles City County, Virginia,51,036,51036,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est93,2016,0,17,2012thru2016,050,05000US51036,Charles City County, Virginia,51,036,51036,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est94,2016,0,17,2012thru2016,050,05000US51036,Charles City County, Virginia,51,036,51036,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est95,2016,4,16,2012thru2016,050,05000US51036,Charles City County, Virginia,51,036,51036,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,greater than 100% of HAMFI
T18C_est96,2016,0,17,2012thru2016,050,05000US51036,Charles City County, Virginia,51,036,51036,Subtotal,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,All
T18C_est97,2016,0,17,2012thru2016,050,05000US51036,Charles City County, Virginia,51,036,51036,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,less than or equal to 30% of HAMFI
T18C_est98,2016,0,17,2012thru2016,050,05000US51036,Charles City County, Virginia,51,036,51036,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est99,2016,0,17,2012thru2016,050,05000US51036,Charles City County, Virginia,51,036,51036,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est100,2016,0,17,2012thru2016,050,05000US51036,Charles City County, Virginia,51,036,51036,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est101,2016,0,17,2012thru2016,050,05000US51036,Charles City County, Virginia,51,036,51036,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 100% of HAMFI
T18C_est1,2016,29050,968,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Total,Total: Renter occupied,All,All,NA
T18C_est2,2016,13200,780,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,One unit in structure,All,All
T18C_est3,2016,1165,210,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,One unit in structure,less than or equal to RHUD30,All
T18C_est4,2016,385,144,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,less than or equal to 30% of HAMFI
T18C_est5,2016,230,70,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est6,2016,250,102,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est7,2016,145,72,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est8,2016,155,80,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 100% of HAMFI
T18C_est9,2016,1875,344,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,All
T18C_est10,2016,390,163,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,less than or equal to 30% of HAMFI
T18C_est11,2016,265,90,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est12,2016,575,170,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est13,2016,205,103,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est14,2016,440,166,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 100% of HAMFI
T18C_est15,2016,7850,626,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,All
T18C_est16,2016,1035,259,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,less than or equal to 30% of HAMFI
T18C_est17,2016,1060,268,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est18,2016,2005,333,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est19,2016,885,197,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est20,2016,2860,375,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 100% of HAMFI
T18C_est21,2016,2310,360,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,One unit in structure,greater than RHUD80,All
T18C_est22,2016,85,73,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD80,less than or equal to 30% of HAMFI
T18C_est23,2016,185,96,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est24,2016,225,120,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est25,2016,380,149,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est26,2016,1435,269,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,One unit in structure,greater than RHUD80,greater than 100% of HAMFI
T18C_est27,2016,2710,328,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,2 to 4 units in structure,All,All
T18C_est28,2016,130,65,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,2 to 4 units in structure,less than or equal to RHUD30,All
T18C_est29,2016,85,52,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,less than or equal to RHUD30,less than or equal to 30% of HAMFI
T18C_est30,2016,10,13,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,less than or equal to RHUD30,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est31,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,less than or equal to RHUD30,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est32,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,less than or equal to RHUD30,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est33,2016,30,44,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,less than or equal to RHUD30,greater than 100% of HAMFI
T18C_est34,2016,700,202,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,2 to 4 units in structure,greater than RHUD30 and less than or equal to RHUD50,All
T18C_est35,2016,180,93,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD30 and less than or equal to RHUD50,less than or equal to 30% of HAMFI
T18C_est36,2016,115,87,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est37,2016,230,113,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est38,2016,15,16,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est39,2016,155,94,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 100% of HAMFI
T18C_est40,2016,1690,299,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,2 to 4 units in structure,greater than RHUD50 and less than or equal to RHUD80,All
T18C_est41,2016,180,72,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD50 and less than or equal to RHUD80,less than or equal to 30% of HAMFI
T18C_est42,2016,240,96,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est43,2016,505,168,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est44,2016,280,111,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est45,2016,490,159,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 100% of HAMFI
T18C_est46,2016,195,90,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,2 to 4 units in structure,greater than RHUD80,All
T18C_est47,2016,55,52,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD80,less than or equal to 30% of HAMFI
T18C_est48,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est49,2016,25,31,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est50,2016,25,29,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est51,2016,90,60,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,2 to 4 units in structure,greater than RHUD80,greater than 100% of HAMFI
T18C_est52,2016,12565,666,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,5 or more units in structure,All,All
T18C_est53,2016,310,125,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,5 or more units in structure,less than or equal to RHUD30,All
T18C_est54,2016,265,116,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,less than or equal to RHUD30,less than or equal to 30% of HAMFI
T18C_est55,2016,20,30,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,less than or equal to RHUD30,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est56,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,less than or equal to RHUD30,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est57,2016,15,19,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,less than or equal to RHUD30,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est58,2016,10,19,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,less than or equal to RHUD30,greater than 100% of HAMFI
T18C_est59,2016,1880,307,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,5 or more units in structure,greater than RHUD30 and less than or equal to RHUD50,All
T18C_est60,2016,600,159,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD30 and less than or equal to RHUD50,less than or equal to 30% of HAMFI
T18C_est61,2016,680,213,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est62,2016,360,138,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est63,2016,75,68,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est64,2016,165,107,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 100% of HAMFI
T18C_est65,2016,8680,625,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,5 or more units in structure,greater than RHUD50 and less than or equal to RHUD80,All
T18C_est66,2016,1000,220,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD50 and less than or equal to RHUD80,less than or equal to 30% of HAMFI
T18C_est67,2016,1435,294,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est68,2016,2225,333,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est69,2016,1270,270,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est70,2016,2750,361,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 100% of HAMFI
T18C_est71,2016,1695,287,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,5 or more units in structure,greater than RHUD80,All
T18C_est72,2016,135,87,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD80,less than or equal to 30% of HAMFI
T18C_est73,2016,180,92,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est74,2016,565,212,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est75,2016,265,114,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est76,2016,555,179,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,5 or more units in structure,greater than RHUD80,greater than 100% of HAMFI
T18C_est77,2016,570,186,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,"Other structure type (mobile homes, etc.)",All,All
T18C_est78,2016,210,109,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,"Other structure type (mobile homes, etc.)",less than or equal to RHUD30,All
T18C_est79,2016,115,80,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",less than or equal to RHUD30,less than or equal to 30% of HAMFI
T18C_est80,2016,45,41,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",less than or equal to RHUD30,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est81,2016,50,62,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",less than or equal to RHUD30,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est82,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",less than or equal to RHUD30,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est83,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",less than or equal to RHUD30,greater than 100% of HAMFI
T18C_est84,2016,290,166,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD30 and less than or equal to RHUD50,All
T18C_est85,2016,140,104,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD30 and less than or equal to RHUD50,less than or equal to 30% of HAMFI
T18C_est86,2016,65,95,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD30 and less than or equal to RHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est87,2016,30,42,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD30 and less than or equal to RHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est88,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD30 and less than or equal to RHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est89,2016,50,77,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD30 and less than or equal to RHUD50,greater than 100% of HAMFI
T18C_est90,2016,75,85,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,All
T18C_est91,2016,20,31,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,less than or equal to 30% of HAMFI
T18C_est92,2016,55,82,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est93,2016,4,5,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est94,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est95,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD50 and less than or equal to RHUD80,greater than 100% of HAMFI
T18C_est96,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Subtotal,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,All
T18C_est97,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,less than or equal to 30% of HAMFI
T18C_est98,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est99,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est100,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est101,2016,0,28,2012thru2016,050,05000US51041,Chesterfield County, Virginia,51,041,51041,Detail,Renter occupied,"Other structure type (mobile homes, etc.)",greater than RHUD80,greater than 100% of HAMFI
T18C_est1,2016,1145,215,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Total,Total: Renter occupied,All,All,NA
T18C_est2,2016,935,213,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Renter occupied,One unit in structure,All,All
T18C_est3,2016,245,109,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Renter occupied,One unit in structure,less than or equal to RHUD30,All
T18C_est4,2016,80,60,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,less than or equal to 30% of HAMFI
T18C_est5,2016,35,34,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est6,2016,30,32,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est7,2016,10,18,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est8,2016,95,83,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,less than or equal to RHUD30,greater than 100% of HAMFI
T18C_est9,2016,255,107,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,All
T18C_est10,2016,40,49,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,less than or equal to 30% of HAMFI
T18C_est11,2016,50,52,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est12,2016,80,63,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est13,2016,30,36,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est14,2016,55,48,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,greater than RHUD30 and less than or equal to RHUD50,greater than 100% of HAMFI
T18C_est15,2016,410,157,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,All
T18C_est16,2016,45,53,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,less than or equal to 30% of HAMFI
T18C_est17,2016,115,72,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18C_est18,2016,30,38,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18C_est19,2016,25,27,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18C_est20,2016,190,91,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Detail,Renter occupied,One unit in structure,greater than RHUD50 and less than or equal to RHUD80,greater than 100% of HAMFI
T18C_est21,2016,25,29,2012thru2016,050,05000US51075,Goochland County, Virginia,51,075,51075,Subtotal,Renter occupied,One unit in structure,greater than RHUD80,All
