Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Units in structure,Home value,Household income
T18B_est98,2015,0,28,2011thru2015,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est99,2015,10,14,2011thru2015,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est100,2015,0,28,2011thru2015,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est101,2015,4,7,2011thru2015,050,05000US51085,Hanover County, Virginia,51,085,51085,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,greater than 100% of HAMFI
T18B_est1,2015,19280,767,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Total,Total: Owner occupied with no mortgage,All,All,NA
T18B_est2,2015,18310,738,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,One unit in structure,All,All
T18B_est3,2015,3355,355,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,All
T18B_est4,2015,630,170,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,less than or equal to 30% of HAMFI
T18B_est5,2015,640,140,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est6,2015,855,194,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est7,2015,340,109,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est8,2015,895,191,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,greater than 100% of HAMFI
T18B_est9,2015,6945,447,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,All
T18B_est10,2015,655,158,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,less than or equal to 30% of HAMFI
T18B_est11,2015,1140,207,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est12,2015,1500,245,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est13,2015,970,173,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est14,2015,2685,288,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 100% of HAMFI
T18B_est15,2015,2540,297,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,All
T18B_est16,2015,185,120,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,less than or equal to 30% of HAMFI
T18B_est17,2015,280,94,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est18,2015,395,113,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est19,2015,275,87,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est20,2015,1405,219,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 100% of HAMFI
T18B_est21,2015,5470,426,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD100,All
T18B_est22,2015,225,88,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD100,less than or equal to 30% of HAMFI
T18B_est23,2015,450,123,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est24,2015,585,158,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est25,2015,415,126,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est26,2015,3795,370,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD100,greater than 100% of HAMFI
T18B_est27,2015,155,56,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,All,All
T18B_est28,2015,40,27,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,All
T18B_est29,2015,4,19,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,less than or equal to 30% of HAMFI
T18B_est30,2015,20,23,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est31,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est32,2015,4,18,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est33,2015,4,15,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value less than or equal to VHUD50,greater than 100% of HAMFI
T18B_est34,2015,4,10,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,All
T18B_est35,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,less than or equal to 30% of HAMFI
T18B_est36,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est37,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est38,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est39,2015,4,10,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 100% of HAMFI
T18B_est40,2015,25,29,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,All
T18B_est41,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,less than or equal to 30% of HAMFI
T18B_est42,2015,10,14,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est43,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est44,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est45,2015,15,25,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 100% of HAMFI
T18B_est46,2015,85,45,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,All
T18B_est47,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,less than or equal to 30% of HAMFI
T18B_est48,2015,30,34,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est49,2015,20,20,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est50,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est51,2015,30,26,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,2 to 4 units in structure,Value greater than VHUD100,greater than 100% of HAMFI
T18B_est52,2015,620,116,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,5 or more units in structure,All,All
T18B_est53,2015,250,77,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,5 or more units in structure,Value less than or equal to VHUD50,All
T18B_est54,2015,25,18,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value less than or equal to VHUD50,less than or equal to 30% of HAMFI
T18B_est55,2015,45,35,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value less than or equal to VHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est56,2015,100,51,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value less than or equal to VHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est57,2015,20,27,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value less than or equal to VHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est58,2015,65,46,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value less than or equal to VHUD50,greater than 100% of HAMFI
T18B_est59,2015,200,68,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD50 and less than or equal to VHUD80,All
T18B_est60,2015,50,42,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD50 and less than or equal to VHUD80,less than or equal to 30% of HAMFI
T18B_est61,2015,55,37,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est62,2015,25,25,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est63,2015,10,13,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est64,2015,65,44,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 100% of HAMFI
T18B_est65,2015,40,38,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD80 and less than or equal to VHUD100,All
T18B_est66,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD80 and less than or equal to VHUD100,less than or equal to 30% of HAMFI
T18B_est67,2015,4,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est68,2015,10,13,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est69,2015,15,27,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est70,2015,10,17,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 100% of HAMFI
T18B_est71,2015,125,60,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD100,All
T18B_est72,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD100,less than or equal to 30% of HAMFI
T18B_est73,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est74,2015,25,27,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est75,2015,30,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est76,2015,70,48,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,5 or more units in structure,Value greater than VHUD100,greater than 100% of HAMFI
T18B_est77,2015,200,85,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",All,All
T18B_est78,2015,190,86,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value less than or equal to VHUD50,All
T18B_est79,2015,25,26,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value less than or equal to VHUD50,less than or equal to 30% of HAMFI
T18B_est80,2015,45,39,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value less than or equal to VHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est81,2015,15,19,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value less than or equal to VHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est82,2015,20,37,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value less than or equal to VHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est83,2015,80,71,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value less than or equal to VHUD50,greater than 100% of HAMFI
T18B_est84,2015,10,14,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD50 and less than or equal to VHUD80,All
T18B_est85,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD50 and less than or equal to VHUD80,less than or equal to 30% of HAMFI
T18B_est86,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD50 and less than or equal to VHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est87,2015,10,14,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD50 and less than or equal to VHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est88,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD50 and less than or equal to VHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est89,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD50 and less than or equal to VHUD80,greater than 100% of HAMFI
T18B_est90,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD80 and less than or equal to VHUD100,All
T18B_est91,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD80 and less than or equal to VHUD100,less than or equal to 30% of HAMFI
T18B_est92,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD80 and less than or equal to VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est93,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD80 and less than or equal to VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est94,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD80 and less than or equal to VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est95,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD80 and less than or equal to VHUD100,greater than 100% of HAMFI
T18B_est96,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Subtotal,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,All
T18B_est97,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,less than or equal to 30% of HAMFI
T18B_est98,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est99,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est100,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est101,2015,0,28,2011thru2015,050,05000US51087,Henrico County, Virginia,51,087,51087,Detail,Owner occupied with no mortgage,"Other structure type (mobile homes, etc.)",Value greater than VHUD100,greater than 100% of HAMFI
T18B_est1,2015,1750,216,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Total,Total: Owner occupied with no mortgage,All,All,NA
T18B_est2,2015,1600,191,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Subtotal,Owner occupied with no mortgage,One unit in structure,All,All
T18B_est3,2015,275,101,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Subtotal,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,All
T18B_est4,2015,25,31,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,less than or equal to 30% of HAMFI
T18B_est5,2015,55,50,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est6,2015,55,48,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est7,2015,60,48,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est8,2015,80,44,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Detail,Owner occupied with no mortgage,One unit in structure,Value less than or equal to VHUD50,greater than 100% of HAMFI
T18B_est9,2015,475,133,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Subtotal,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,All
T18B_est10,2015,60,57,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,less than or equal to 30% of HAMFI
T18B_est11,2015,30,34,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est12,2015,155,85,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est13,2015,50,43,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
T18B_est14,2015,180,84,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD50 and less than or equal to VHUD80,greater than 100% of HAMFI
T18B_est15,2015,420,133,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Subtotal,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,All
T18B_est16,2015,20,25,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,less than or equal to 30% of HAMFI
T18B_est17,2015,15,19,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 30% of HAMFI but less than or equal to 50% of HAMFI
T18B_est18,2015,55,47,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 50% of HAMFI but less than or equal to 80% of HAMFI
T18B_est19,2015,85,80,2011thru2015,050,05000US51127,New Kent County, Virginia,51,127,51127,Detail,Owner occupied with no mortgage,One unit in structure,Value greater than VHUD80 and less than or equal to VHUD100,greater than 80% of HAMFI but less than or equal to 100% of HAMFI
